fraction,pearson_r_mean,pearson_r_std,spearman_r_mean,spearman_r_std,kendall_tau_mean,kendall_tau_std,r2_mean,r2_std,mse_mean,mse_std,rmse_mean,rmse_std,mae_mean,mae_std,n_points
0.68,0.8378868442975717,0.07934389292113332,0.8107746616298652,0.08849485579226316,0.6598662999304314,0.09929509298492654,0.6646216055447257,0.14251317218813583,0.17287481421700096,0.11939802619048488,0.38802616681987745,0.16133482604019264,0.2633004648647642,0.10720312073381838,7
0.69,0.8573170073051962,0.07580264871026565,0.8272932949940637,0.0924378644086255,0.6798005099235328,0.09296161950354905,0.6919971360412477,0.147214938169404,0.1654369921321505,0.14982698163670946,0.37340034247170845,0.17419540494280614,0.25355158349035384,0.10349878403654232,7
0.7,0.8863637645902844,0.04183592067602043,0.8777964855117785,0.055966727832433796,0.7320779002650967,0.07471577257292956,0.7245737153924002,0.1033936508503638,0.14241094218158742,0.10276097850174341,0.352657967944857,0.14508796112826503,0.23767190262115986,0.08764236464192494,7
0.71,0.8918678016031371,0.032035154030694867,0.8752777631705485,0.05345882093866415,0.7217127711069674,0.06530726318945425,0.7506368139767267,0.07417548859468961,0.12406031057373192,0.0719194451272851,0.3340735149693765,0.12054486038273873,0.23240508488624984,0.08383466781347015,7
0.72,0.8688525446555697,0.05376342035304259,0.8498085356082162,0.07295865122275172,0.7083100008854476,0.0754736372397246,0.7206118127482818,0.09683174838612077,0.1371424875217592,0.06962848242808865,0.35204470338650956,0.12412970392217824,0.2344999817380876,0.08374565178006806,7
0.73,0.8638532479510977,0.059120395285382224,0.8565451223028658,0.05830244527234621,0.718003852829552,0.06907003305867787,0.7119505476032197,0.11489388598588493,0.1506349071874372,0.11480032220673338,0.3611225938885144,0.15361079367168937,0.23657986677479026,0.09089405914999353,7
0.74,0.8937327186237486,0.04680916007987678,0.8697461818833648,0.06130519251177348,0.7308536169874426,0.07437174906147138,0.7490433882507298,0.08902262806757584,0.12260438148714094,0.06528154637867224,0.33266869527976123,0.11800525742243868,0.22728399188485696,0.08214331859569494,7
0.75,0.8916604900849813,0.050119665719212364,0.8608322611014153,0.06286003215723017,0.7212042710977432,0.0730802497422255,0.7532776273111924,0.08491129425685276,0.11844579805565372,0.05598260110527247,0.32880763414239006,0.10978719149439758,0.2291062099179435,0.08201332903333718,7
0.76,0.8871961250610381,0.03267776916905576,0.8805615814011919,0.05420426569823904,0.7383540836839444,0.0695961092278767,0.7353364735261374,0.08860525901418875,0.13545360084900948,0.08961772518427182,0.34589976725350063,0.13579927776003628,0.2339845083583567,0.08785613268908744,7
0.77,0.9143429898707673,0.032880519720845484,0.9000191121405725,0.039138392210659526,0.7583244598605449,0.05517546476933349,0.7855201185530772,0.07219290010749818,0.10298613417774505,0.04892163452968788,0.30671072790296455,0.10198255158673847,0.22017685930311304,0.07729787980117148,7
0.78,0.9160405836242784,0.05217037374227055,0.9040655368442329,0.05369000540741394,0.7704875758414936,0.07614171242135612,0.7898141226598262,0.08872636427525553,0.09795297294993562,0.04591185558117984,0.2995384194034708,0.09798635768857675,0.2096787306445427,0.0699099541997089,7
0.79,0.9305712968508443,0.030891039117899907,0.9046046503726151,0.05161170845961628,0.7722841905383833,0.07136440476047895,0.8230980526934071,0.0633854204914171,0.08444458113549307,0.04295098541430413,0.2772493123527159,0.0940228691578764,0.19797880357105566,0.06873560080029509,7
0.8,0.9145915195090424,0.03360807942355227,0.9034089256290952,0.045606129758663454,0.7636208181213721,0.06141082960305092,0.7904475878294013,0.0719950488889532,0.10247119215681037,0.05374687432195614,0.3044637681182328,0.10677940065106296,0.20831520811751766,0.0725295397532788,7
0.81,0.9161192088375822,0.034062637214952965,0.906590711082344,0.0473444996931623,0.7682324492464053,0.06445842136718967,0.7908541112982782,0.07638069633057895,0.10391489548057772,0.06122972817033771,0.3045954687104473,0.11398499276329063,0.20818196783892282,0.07600218746956063,7
0.82,0.9174621522677127,0.033364879842109195,0.9005922559865353,0.05848185124540007,0.7716160427952847,0.07092835004977863,0.7879005848815233,0.06943877582099162,0.10390767684767048,0.054305978505204,0.3067309526630512,0.10705652454242143,0.2070641739677419,0.07461193033953721,7
0.83,0.9394709259669766,0.02945073004365209,0.920182380454685,0.0527626095617288,0.7921383317995853,0.07984958338554204,0.8329447813201684,0.05343687254775877,0.07842935115747622,0.03484235173152742,0.26907529381521395,0.0838598651621934,0.19440071743001683,0.0645202459061862,7
0.84,0.9264316671585994,0.0336178788471451,0.9099728653483071,0.048252060394773026,0.7800965857895201,0.06320620738730073,0.8094897972656853,0.08219469913581653,0.09959479175345066,0.07958793851661165,0.2926056508706672,0.12769564977191347,0.20413864357652312,0.08110041103087434,7
0.85,0.9405718182113308,0.014147949080163312,0.9243160494396934,0.03681460827986274,0.7938076983776801,0.05417759320343792,0.8298853470075367,0.04775003133092492,0.08460881692930286,0.04844782887050648,0.2761574865692593,0.0986754079354506,0.1950722829314649,0.07074378654280714,7
0.86,0.9376881466749298,0.02827226172156631,0.9184524822794617,0.04153463893768891,0.7879542006616855,0.06105550866044912,0.8306464235171499,0.060567126996342556,0.08022958606759677,0.03567789656627803,0.2710926892131095,0.08866451700991444,0.192117283194666,0.06680619912217031,7
0.87,0.9395740893025748,0.021271624619648405,0.9173560011199614,0.031757059852145574,0.7884295633236855,0.04744177415018255,0.8349643342610404,0.04878064737696862,0.08027235473857772,0.03842094690913072,0.2705820318444077,0.09074141967766394,0.1908355985675014,0.0681733838485168,7
0.88,0.9384663731154542,0.020118217975916914,0.9093767931943236,0.038269810049494285,0.7811528427977985,0.05208556817097872,0.8288154785083189,0.0570948465033976,0.08654730844890338,0.051524920456875845,0.2775526179111637,0.10534306588233572,0.19304636591063154,0.07281849433374245,7
0.89,0.9490256458741706,0.014392451919510297,0.936590559558655,0.03171636194933213,0.8117355248589849,0.05435734004362938,0.8465729784767957,0.04841908932109341,0.07734901455936327,0.04806989630259404,0.26264732727824064,0.09879083310267213,0.18542461902860913,0.06534997720819541,7
0.9,0.9297006088766998,0.02939116441681145,0.9291658518704533,0.03436912792674121,0.8054804960236677,0.04867483986280049,0.8129708785738313,0.07694989048696789,0.09787763672746996,0.07392236527798196,0.29082019319034835,0.12457177564319355,0.19212407831066938,0.072322324038501,7
0.91,0.9472327302213588,0.02266901427551056,0.9222103566954561,0.034940262855418076,0.7898058588531249,0.05623060447468958,0.8504011355681148,0.049648997746674764,0.0748077861495231,0.04363475027168967,0.2587761187914981,0.09565471363984206,0.18334418118205215,0.06763310622412413,7
0.92,0.9530098246484427,0.025321616087341813,0.936741427148176,0.033166147776583985,0.8196314818143221,0.04685759544306063,0.8528019591208605,0.05123407581189969,0.07231296114856926,0.03865890714425878,0.25545023938770306,0.090744103956622,0.18177828465711002,0.06660460528088906,7
0.93,0.9598488368540988,0.012066086662642642,0.9365363160116384,0.02671180974283857,0.8142664083988418,0.044196413732072316,0.8690347312078109,0.04200634659065847,0.06639265622661715,0.042545210672380644,0.24287123624741477,0.09295476660889711,0.17742685481044415,0.06565162195795331,7
0.94,0.9666904915544317,0.011474816798077887,0.9416316356273402,0.031352637574931,0.8243657672242425,0.048045433000073044,0.8753652852659842,0.03581487778139972,0.06263740049188385,0.036911948785127484,0.23697377197635897,0.08695384140475845,0.1779446564036766,0.06733999808312999,7
0.95,0.9678723392715367,0.015143490624721673,0.9517390186273614,0.025753023944251562,0.8420348254641795,0.04989600261677592,0.8826887371890895,0.038025686715152864,0.057955797629636464,0.03220360250685704,0.2284539288653174,0.0820083330211618,0.16801950812913988,0.06007940141585733,7
0.96,0.9684905199649142,0.010472113578653209,0.9454908371979565,0.026258472396551578,0.8310080280002873,0.04144609536312614,0.8794738901911503,0.038136891259298124,0.06096126765800396,0.03750490107370259,0.23304005486964932,0.08810524330829538,0.1725421284078877,0.06484345346144481,7
0.97,0.9724775892272678,0.007855339254309696,0.9553231650930444,0.027385471482621677,0.8412564727474148,0.05003280188032719,0.888856690762387,0.031189851220862243,0.054847076990322687,0.02864146552597547,0.22296961342901758,0.07737505987446265,0.16675747743894417,0.059520362917993765,7
0.98,0.9738815683936795,0.004764281421545905,0.9545665756055097,0.024370751312673005,0.8372523065782959,0.040301570585388,0.8925945181081305,0.03337637204283587,0.05409264618385547,0.033464483362593556,0.2197522224270491,0.08227114566642585,0.16768882392894266,0.06566992914081263,7
0.99,0.9735296588168929,0.005963221665215959,0.9554977861834483,0.023567420737791115,0.8394752222407627,0.04099657455123017,0.8901143717297536,0.032700882700577236,0.054758527890748705,0.031097024836433788,0.22196641896310768,0.0800271383178857,0.16793382726302503,0.06450013275549174,7
1.0,0.9773552160952474,0.005463520417852911,0.9622755738419239,0.02422566676926535,0.8535474470506311,0.044085278892644957,0.8983260075284358,0.02900557123430866,0.05049957294464448,0.02862314743619627,0.21340110624406236,0.07606662166502931,0.16168411503803712,0.059218376066311376,7
