fraction,pearson_r_mean,pearson_r_std,spearman_r_mean,spearman_r_std,kendall_tau_mean,kendall_tau_std,r2_mean,r2_std,mse_mean,mse_std,rmse_mean,rmse_std,mae_mean,mae_std,n_points
0.67,0.38878423319228744,0.15313944211831781,0.37227916959528473,0.16417614030890673,0.25745849197987764,0.1230444329196438,0.011265296610881603,0.2912042649363884,0.4847257120034409,0.2937955122481498,0.6615920550907751,0.2342191468509209,0.5358953827564642,0.2018203607875742,7
0.68,0.39942662477793023,0.15501247768375295,0.4051353085642768,0.14654446574230243,0.2826118538628622,0.10821326035831938,0.10399944091075701,0.1675499338783707,0.4292037147350712,0.22772826251512285,0.6285063646510574,0.19970154827361872,0.49671828619088504,0.15886469997224126,7
0.69,0.4156459572384409,0.13798333703196,0.42556135409752777,0.12919492405668054,0.294540152932373,0.09801347199307285,0.10756604106638842,0.17012773047086793,0.4218016489625603,0.19716790942707413,0.6255881989102484,0.18845308011436274,0.5005921820350274,0.15412606150763813,7
0.7,0.3874779921585459,0.20787133672875124,0.3597453410824602,0.26505739429666786,0.24781408264878824,0.18986704703832394,0.07617465221178639,0.24822171928279624,0.4408223329091066,0.22522021301466713,0.6364259891063114,0.20432411062415795,0.5092897416267308,0.16557793673101573,7
0.71,0.40830511337626796,0.15363482311296375,0.39373312950719325,0.16501149495622308,0.27258951691772604,0.12066491564681123,0.08644375703704296,0.20736512994867778,0.43583361280328986,0.22387319795575814,0.6334829685603571,0.20071978370800603,0.4994086745756161,0.16053591647085225,7
0.72,0.377282315915597,0.16240717436730637,0.35447671563386196,0.17346418362878901,0.24262861444200695,0.13139762104389416,0.03529576493563586,0.23738200794984635,0.47760356740448956,0.31695328667646633,0.6554594742316306,0.23658512045047214,0.5164018699008377,0.17290265597892246,7
0.73,0.38108652334346954,0.1865778441220057,0.379447707267225,0.21105541076417092,0.26412426474964423,0.15310288818394654,0.04171667784025362,0.28061799133910464,0.4537913395368311,0.23201162414438034,0.6460663649345486,0.2060449552321162,0.5181521632131016,0.17188739249510335,7
0.74,0.3485568951675044,0.23290275143340022,0.3658297158386294,0.18455549703598467,0.25659992303527845,0.12993930488898586,-0.011042121078834368,0.362902663927084,0.519259912991363,0.43101698162855,0.6726449455169717,0.2791835811292248,0.5476847362927229,0.22800053978514223,7
0.75,0.4226774467664921,0.14219696383714195,0.40415306740656126,0.15522931494510736,0.2782862574383285,0.11352833001998566,0.12302968254972675,0.130951638472601,0.41642262706266686,0.21227022436666243,0.6208628072430279,0.19002807315184406,0.5025881045709168,0.16555051296066664,7
0.76,0.3725223013156947,0.1683239823166157,0.3678173873655432,0.16137837497991914,0.2583356594943475,0.11674818128156614,-0.01776732659973238,0.2978609074796866,0.5073150265517863,0.347053814916176,0.6730269508505032,0.2518095344582965,0.529173874641584,0.19875154492844818,7
0.77,0.40934385077816904,0.15638135913326856,0.39112716870767184,0.1836451055780357,0.2685219403485929,0.13780530486932469,0.08326697595672532,0.21741801157061427,0.4273621733876704,0.19365746379878174,0.6306134519423805,0.1861101525615485,0.5111039314426337,0.16220710568752142,7
0.78,0.4160364591479625,0.14081099900316477,0.4138226779746509,0.1436528013308349,0.2897454258324213,0.10407254225397988,0.06689472957287367,0.20119505329523732,0.4549423114048438,0.27184894468152654,0.6432972431662582,0.2190041013226124,0.5069344453353676,0.16171382123181777,7
0.79,0.28897672649829415,0.2686313636566479,0.3091656174119874,0.25758454530859687,0.2164497785916261,0.17861312383625355,-0.07795988393205197,0.35135231975878994,0.5318504404741621,0.3337453499158633,0.6909034790800808,0.25216388899695696,0.5412153139258943,0.18963617347796813,7
0.8,0.36909419951188577,0.1760231947785008,0.3805377323986049,0.15515566491058227,0.26133021656564037,0.11940005804118892,0.03528141717210487,0.21319326383196976,0.46848434213874235,0.2659531171909755,0.6537866893910129,0.21883446879516438,0.5187185736474254,0.17114950201379328,7
0.81,0.35812418163517357,0.15647088177536586,0.35830830128877433,0.14047466215391557,0.24447083643477624,0.10564928492984745,0.009739684056974864,0.19042595628716705,0.47958573599230714,0.2748871862194005,0.6622098300891545,0.21887863398057006,0.525566751883046,0.16531964004516167,7
0.82,0.39407933035421533,0.20485144061805816,0.39997581077408567,0.19544534835737354,0.2778366726855411,0.14409267946230273,0.03693482834409177,0.2787255653581534,0.48421280667257055,0.3641905446993236,0.6553160352800121,0.2527897360924668,0.5097412804356457,0.18836154005793213,7
0.83,0.34773669509909017,0.21711380384995882,0.34271184722414727,0.19591239679029973,0.23752451847216624,0.14262668564994632,0.011366261361457733,0.2805101413031241,0.49169347112672446,0.3353493027170213,0.6629932432376043,0.2466218474493732,0.5363694244483692,0.2052497753277259,7
0.84,0.4104392451081174,0.13648633212244832,0.41144068619784935,0.12203614951181646,0.28760894012834015,0.08870695727139283,0.0486384091619067,0.18414131584354987,0.4566530863853508,0.2522864268968993,0.6474412419120481,0.20908948347424108,0.5095249569730614,0.15768988072146417,7
0.85,0.370739014271776,0.1643608936312219,0.3596652801546791,0.17590275551513337,0.25178210868344425,0.12256592201174628,-0.04393509409904776,0.3102135862205914,0.5027471874880483,0.28800033352201443,0.6765132615602393,0.22932471917502656,0.54278611206501,0.18771195302951227,7
0.86,0.3929804598046879,0.24737767897864132,0.3983096429856947,0.25065246253549983,0.2782231238486639,0.17559276174956234,0.08900043033466463,0.26653196324659845,0.45630726196631144,0.3423900072109043,0.6362105301841857,0.24522233542355013,0.5046716808043064,0.18823000087386524,7
0.87,0.36768490853166896,0.1439524873024017,0.35742220724005563,0.14378639219541714,0.24349231202460273,0.10822468601646329,0.002469785646195536,0.1998105938919094,0.4905559314243299,0.30516426499064914,0.6667981388600175,0.23149989706982135,0.5468857116955198,0.21108993412933505,7
0.88,0.3548744349725203,0.18056537915149343,0.3471579220716823,0.18380006759577683,0.2394863423055588,0.13148802498302228,-0.005118404782783121,0.21094194260376012,0.48217005435856075,0.2579371207516874,0.6654965617392332,0.2140835758540485,0.5293999967882387,0.16659877411370236,7
0.89,0.4074713317103625,0.14996813073885937,0.39511822153271925,0.17758459634851867,0.274934908650129,0.13044265987608286,0.08553124615504845,0.1477129244592635,0.4270405537225959,0.19429064851723943,0.631310458593591,0.18230634024018416,0.5042049023879294,0.14144112767636283,7
0.9,0.3814906699635866,0.18568617745309737,0.3591450206119799,0.2196068655496526,0.24799740220161834,0.15398274043401258,-0.000797280720979922,0.2696904641811842,0.4855911824151315,0.29656690560639953,0.6635417005239558,0.2299003982040771,0.5306946540269994,0.1844766035790737,7
0.91,0.34434805242395006,0.23990450401440108,0.34666248521922716,0.22995595242115754,0.2369584193140323,0.16524838413717832,-0.017379860721007518,0.2888041630658455,0.47070104364606336,0.21839304390563094,0.6615525263736893,0.19636067557030787,0.5304824173393534,0.15849651613184654,7
0.92,0.3417128558668997,0.1867697335720821,0.32940673394691433,0.1792644452361886,0.22486007986188608,0.13173677702445,-0.051293231370474195,0.28768357689241336,0.5249337021214603,0.37196609555803517,0.68439518972127,0.2568262982558866,0.5568052172224838,0.2223899754866406,7
0.93,0.37733466722534664,0.16391603960665563,0.3736315272947337,0.1731359743993754,0.26164279536746826,0.1199156837577745,0.002070184570524975,0.2643371442783253,0.4770186587200393,0.2585105682303797,0.6611556779325368,0.21573239511149325,0.5300395009091818,0.17453092350522537,7
0.94,0.3446427769730405,0.19807188021321576,0.3330824092548526,0.1745958865391337,0.2294895351863587,0.12799798736527107,-0.04818182093249616,0.28735750878269434,0.5160614747791508,0.3265051156629917,0.6818316008273656,0.24432560250834653,0.5326006892498847,0.18530047313280573,7
0.95,0.35922209902971475,0.17502594589674844,0.35457734608054664,0.19550710869238386,0.2453012352731744,0.14250791945083666,-0.0056880561697483555,0.23722055399960093,0.47471461639522816,0.2369445166421362,0.6624074947534905,0.20474231407121984,0.5258968013089966,0.16722994470334349,7
0.96,0.43917616265969645,0.14036144347445625,0.42999984344632913,0.17591426367221505,0.2979250599882547,0.12634190856891309,0.06736325867109767,0.14315082162904946,0.43105751458650987,0.18891921158688071,0.6356809596157369,0.1773746624049785,0.5078886293039785,0.13833730247146472,7
0.97,0.434429470017939,0.14966538730910664,0.4175774079141173,0.14041987901582204,0.29229479130196373,0.10472872164420303,0.07065082692078195,0.14550104813308634,0.4439895340355383,0.24685827719571535,0.6393281358494952,0.2027903191423901,0.5112706137414924,0.16419753764726366,7
0.98,0.3620437481546482,0.17677546637787706,0.3623775848480037,0.1817463319781463,0.25072183722405056,0.129895118818979,-0.060360141947528825,0.3057069816927142,0.5135433501395928,0.3020317711038832,0.682907295783305,0.23461558222572115,0.5472698594971684,0.19138598080655547,7
0.99,0.38894592391077243,0.13184448775193364,0.3701262674734542,0.14587087894848505,0.26185033857527107,0.10099052518663233,0.03229976555388609,0.1644401143698777,0.4555146961710679,0.2220412248424426,0.6503351298179394,0.19495828856034086,0.5095112217413634,0.14425506072491173,7
