family,dataset,task_type,model,scenario,fraction,seed,n_train_original,n_train_noisy,n_test,n_conflicts_added,roc_auc,pr_auc,average_precision,balanced_accuracy,accuracy,f1,precision,recall,mcc,log_loss,brier_score,n_eval_rows,positive_rate,mse,rmse,mae,median_ae,r2,explained_variance,pearson,spearman,kendall_tau,max_error,error,n_cliffs_modified,n_cliff_candidates,n_contamination_added,n_random_labels_modified
moleculenet,MoleculeNet-BACE,classification,lgbm,random_label_noise,0.02,0,1332,1332,149,,0.8752973830293418,0.7813521544813457,0.7813521544813457,0.793913560666138,0.8187919463087249,0.7326732673267327,0.7551020408163265,0.7115384615384616,0.596402037861497,0.47224282499230735,0.13908645235859568,149.0,0.348993288590604,,,,,,,,,,,,,,,27.0
moleculenet,MoleculeNet-BACE,classification,torch_mlp,random_label_noise,0.02,0,1332,1332,149,,0.8207771609833465,0.715258659636524,0.715258659636524,0.733445678033307,0.7516778523489933,0.6542056074766355,0.6363636363636364,0.6730769230769231,0.4611668707699205,1.3032674792186185,0.21772289874637962,149.0,0.348993288590604,,,,,,,,,,,,,,,27.0
moleculenet,MoleculeNet-BACE,classification,rf,random_label_noise,0.05,0,1332,1332,149,,0.8743061062648692,0.7650107805329178,0.7650107805329178,0.793913560666138,0.8187919463087249,0.7326732673267327,0.7551020408163265,0.7115384615384616,0.596402037861497,0.4327566001304301,0.13594204946219104,149.0,0.348993288590604,,,,,,,,,,,,,,,67.0
moleculenet,MoleculeNet-BACE,classification,lgbm,random_label_noise,0.05,0,1332,1332,149,,0.8703409992069786,0.7802831477014661,0.7802831477014661,0.7688342585249801,0.7919463087248322,0.6990291262135923,0.7058823529411765,0.6923076923076923,0.5401371148968142,0.484375504463425,0.1462106237590413,149.0,0.348993288590604,,,,,,,,,,,,,,,67.0
moleculenet,MoleculeNet-BACE,classification,torch_mlp,random_label_noise,0.05,0,1332,1332,149,,0.8144329896907216,0.7186045365936449,0.7186045365936449,0.7275971451229183,0.738255033557047,0.6486486486486487,0.6101694915254238,0.6923076923076923,0.44364652511604397,1.2761612144696124,0.22701852250444265,149.0,0.348993288590604,,,,,,,,,,,,,,,67.0
moleculenet,MoleculeNet-BACE,classification,rf,random_label_noise,0.1,0,1332,1332,149,,0.8715305313243459,0.7429089456839424,0.7429089456839424,0.8131443298969072,0.8322147651006712,0.7572815533980582,0.7647058823529411,0.75,0.6291641393654261,0.44355328591074905,0.13556041632678426,149.0,0.348993288590604,,,,,,,,,,,,,,,134.0
moleculenet,MoleculeNet-BACE,classification,lgbm,random_label_noise,0.1,0,1332,1332,149,,0.8796590007930214,0.7877452086695853,0.7877452086695853,0.7643735130848532,0.7919463087248322,0.693069306930693,0.7142857142857143,0.6730769230769231,0.5364601129769351,0.4561209660453053,0.13902602678269704,149.0,0.348993288590604,,,,,,,,,,,,,,,134.0
moleculenet,MoleculeNet-BACE,classification,torch_mlp,random_label_noise,0.1,0,1332,1332,149,,0.8207771609833466,0.7343946512033128,0.7343946512033128,0.7719072164948453,0.7785234899328859,0.7027027027027027,0.6610169491525424,0.75,0.5300184749099777,1.3521030948342745,0.20737681994729368,149.0,0.348993288590604,,,,,,,,,,,,,,,134.0
moleculenet,MoleculeNet-BACE,classification,rf,random_label_noise,0.2,0,1332,1332,149,,0.853191911181602,0.7252944159418333,0.7252944159418333,0.8028350515463918,0.8187919463087249,0.7428571428571429,0.7358490566037735,0.75,0.6030455600644564,0.4678639348588813,0.14574822140295343,149.0,0.348993288590604,,,,,,,,,,,,,,,267.0
moleculenet,MoleculeNet-BACE,classification,lgbm,random_label_noise,0.2,0,1332,1332,149,,0.845360824742268,0.7283258140322112,0.7283258140322112,0.7540642347343378,0.7785234899328859,0.6796116504854369,0.6862745098039216,0.6730769230769231,0.5104614400739435,0.5117344948321413,0.1606272446083441,149.0,0.348993288590604,,,,,,,,,,,,,,,267.0
moleculenet,MoleculeNet-BACE,classification,torch_mlp,random_label_noise,0.2,0,1332,1332,149,,0.7714115781126091,0.6775675816499712,0.6775675816499712,0.712827121332276,0.7248322147651006,0.6306306306306306,0.5932203389830508,0.6730769230769231,0.41485587518473277,1.4625846470022803,0.2509390231075382,149.0,0.348993288590604,,,,,,,,,,,,,,,267.0
moleculenet,MoleculeNet-BACE,classification,rf,random_label_noise,0.5,0,1332,1332,149,,0.7851903251387787,0.6903813241119156,0.6903813241119156,0.6795202220459953,0.7046979865771812,0.5849056603773585,0.5740740740740741,0.5961538461538461,0.35601822353279244,0.518581243246401,0.1744467453752319,149.0,0.348993288590604,,,,,,,,,,,,,,,666.0
moleculenet,MoleculeNet-BACE,classification,lgbm,random_label_noise,0.5,0,1332,1332,149,,0.7799365582870738,0.6687918296539881,0.6687918296539881,0.7224425059476606,0.7315436241610739,0.6428571428571429,0.6,0.6923076923076923,0.4323790919505838,0.5729386891177111,0.18921569880409508,149.0,0.348993288590604,,,,,,,,,,,,,,,666.0
moleculenet,MoleculeNet-BACE,classification,torch_mlp,random_label_noise,0.5,0,1332,1332,149,,0.7004361617763679,0.5818127182127893,0.5818127182127893,0.6802141157811261,0.7114093959731543,0.5825242718446602,0.5882352941176471,0.5769230769230769,0.36208306595959,1.8778558262631153,0.2745806260190803,149.0,0.348993288590604,,,,,,,,,,,,,,,666.0
moleculenet,MoleculeNet-BACE,classification,rf,random_label_noise,1.0,0,1332,1332,149,,0.48176050753370336,0.34597173831096384,0.34597173831096384,0.5335051546391752,0.5436241610738255,0.43333333333333335,0.38235294117647056,0.5,0.06412571131099139,0.7856240725131551,0.2847925822540799,149.0,0.348993288590604,,,,,,,,,,,,,,,1332.0
moleculenet,MoleculeNet-BACE,classification,lgbm,random_label_noise,1.0,0,1332,1332,149,,0.4555908009516257,0.34975049748096726,0.34975049748096726,0.4685765265662173,0.47651006711409394,0.3709677419354839,0.3194444444444444,0.4423076923076923,-0.05994598662624111,0.9550619452073731,0.3356178620354814,149.0,0.348993288590604,,,,,,,,,,,,,,,1332.0
moleculenet,MoleculeNet-BACE,classification,torch_mlp,random_label_noise,1.0,0,1332,1332,149,,0.4901863600317209,0.4027407037173856,0.4027407037173856,0.5379659000793022,0.5436241610738255,0.4426229508196721,0.38571428571428573,0.5192307692307693,0.07251847611521713,3.088650481099385,0.4279490470394508,149.0,0.348993288590604,,,,,,,,,,,,,,,1332.0
moleculenet,MoleculeNet-BACE,classification,rf,conflicts,0.0,1,1332,1332,149,0.0,0.8729183187946076,0.7594163653516087,0.7594163653516087,0.8086835844567803,0.8322147651006712,0.7524752475247525,0.7755102040816326,0.7307692307692307,0.626373000303778,0.43727365481061903,0.13505676298190167,149.0,0.348993288590604,,,,,,,,,,,,,,,
moleculenet,MoleculeNet-BACE,classification,lgbm,conflicts,0.0,1,1332,1332,149,0.0,0.883624107850912,0.7943591206475977,0.7943591206475977,0.793913560666138,0.8187919463087249,0.7326732673267327,0.7551020408163265,0.7115384615384616,0.596402037861497,0.4733323766866657,0.13708266974872513,149.0,0.348993288590604,,,,,,,,,,,,,,,
moleculenet,MoleculeNet-BACE,classification,torch_mlp,conflicts,0.0,1,1332,1332,149,0.0,0.8314829500396511,0.7422060421771853,0.7422060421771853,0.7437549563838224,0.7651006711409396,0.6666666666666666,0.660377358490566,0.6730769230769231,0.4853973918816689,1.245088762435137,0.2060222024197131,149.0,0.348993288590604,,,,,,,,,,,,,,,
moleculenet,MoleculeNet-BACE,classification,rf,conflicts,0.01,1,1332,1346,149,14.0,0.8779738302934179,0.7640089546371202,0.7640089546371202,0.7990681998413958,0.825503355704698,0.74,0.7708333333333334,0.7115384615384616,0.6101076431161422,0.425249272444273,0.1320550381924306,149.0,0.348993288590604,,,,,,,,,,,,,,,
moleculenet,MoleculeNet-BACE,classification,lgbm,conflicts,0.01,1,1332,1346,149,14.0,0.8788659793814433,0.7953062874659548,0.7953062874659548,0.7836042823156225,0.8053691275167785,0.7184466019417476,0.7254901960784313,0.7115384615384616,0.5698127897196847,0.4713977534967629,0.14143005642038128,149.0,0.348993288590604,,,,,,,,,,,,,,,
moleculenet,MoleculeNet-BACE,classification,torch_mlp,conflicts,0.01,1,1332,1346,149,14.0,0.83406026962728,0.7352453200027974,0.7352453200027974,0.7585249801744647,0.7785234899328859,0.6857142857142857,0.6792452830188679,0.6923076923076923,0.5148094339273658,1.1500554304481454,0.19966434990871063,149.0,0.348993288590604,,,,,,,,,,,,,,,
moleculenet,MoleculeNet-BACE,classification,rf,conflicts,0.02,1,1332,1359,149,27.0,0.8687549563838224,0.7291732821349086,0.7291732821349086,0.8079896907216495,0.825503355704698,0.75,0.75,0.75,0.615979381443299,0.4485276047492371,0.13969120140611554,149.0,0.348993288590604,,,,,,,,,,,,,,,
moleculenet,MoleculeNet-BACE,classification,lgbm,conflicts,0.02,1,1332,1359,149,27.0,0.8737113402061856,0.7786663832247145,0.7786663832247145,0.7880650277557494,0.8053691275167785,0.7238095238095238,0.7169811320754716,0.7307692307692307,0.5736335180187596,0.48114340486880974,0.14663515292107898,149.0,0.348993288590604,,,,,,,,,,,,,,,
moleculenet,MoleculeNet-BACE,classification,torch_mlp,conflicts,0.02,1,1332,1359,149,27.0,0.8088818398096749,0.7029462469406963,0.7029462469406963,0.7231363996827915,0.738255033557047,0.6422018348623854,0.6140350877192983,0.6730769230769231,0.4376799120915863,1.1905112166845468,0.21234943386871588,149.0,0.348993288590604,,,,,,,,,,,,,,,
moleculenet,MoleculeNet-BACE,classification,rf,conflicts,0.05,1,1332,1399,149,67.0,0.8769825535289453,0.7566950734680338,0.7566950734680338,0.8079896907216495,0.825503355704698,0.75,0.75,0.75,0.615979381443299,0.43180229632688044,0.13270683209629247,149.0,0.348993288590604,,,,,,,,,,,,,,,
moleculenet,MoleculeNet-BACE,classification,lgbm,conflicts,0.05,1,1332,1399,149,67.0,0.8955194290245837,0.8062397654942939,0.8062397654942939,0.793913560666138,0.8187919463087249,0.7326732673267327,0.7551020408163265,0.7115384615384616,0.596402037861497,0.4088321061687888,0.12239119605347257,149.0,0.348993288590604,,,,,,,,,,,,,,,
moleculenet,MoleculeNet-BACE,classification,torch_mlp,conflicts,0.05,1,1332,1399,149,67.0,0.8267248215701825,0.7236782299618344,0.7236782299618344,0.7770618556701031,0.785234899328859,0.7090909090909091,0.6724137931034483,0.75,0.5417009289260729,1.050644065891186,0.19431417488364228,149.0,0.348993288590604,,,,,,,,,,,,,,,
moleculenet,MoleculeNet-BACE,classification,rf,conflicts,0.1,1,1332,1466,149,134.0,0.8687549563838224,0.7434039830719983,0.7434039830719983,0.793913560666138,0.8187919463087249,0.7326732673267327,0.7551020408163265,0.7115384615384616,0.596402037861497,0.44498755086710357,0.1371282810796889,149.0,0.348993288590604,,,,,,,,,,,,,,,
moleculenet,MoleculeNet-BACE,classification,lgbm,conflicts,0.1,1,1332,1466,149,134.0,0.8713322759714512,0.7638364072346746,0.7638364072346746,0.7836042823156225,0.8053691275167785,0.7184466019417476,0.7254901960784313,0.7115384615384616,0.5698127897196847,0.4408702052038848,0.1378019913567642,149.0,0.348993288590604,,,,,,,,,,,,,,,
moleculenet,MoleculeNet-BACE,classification,torch_mlp,conflicts,0.1,1,1332,1466,149,134.0,0.8120539254559873,0.726453832826147,0.726453832826147,0.7275971451229183,0.738255033557047,0.6486486486486487,0.6101694915254238,0.6923076923076923,0.44364652511604397,0.9230246798867675,0.19988954491834698,149.0,0.348993288590604,,,,,,,,,,,,,,,
moleculenet,MoleculeNet-BACE,classification,rf,conflicts,0.2,1,1332,1599,149,267.0,0.8846153846153847,0.7753544189181838,0.7753544189181838,0.8124504361617764,0.825503355704698,0.7547169811320755,0.7407407407407407,0.7692307692307693,0.6196407733712654,0.4240746837604332,0.13401491858705397,149.0,0.348993288590604,,,,,,,,,,,,,,,
moleculenet,MoleculeNet-BACE,classification,lgbm,conflicts,0.2,1,1332,1599,149,267.0,0.8994845360824743,0.8354365816697124,0.8354365816697124,0.8361419508326724,0.8389261744966443,0.7818181818181819,0.7413793103448276,0.8269230769230769,0.6572121109081622,0.39823027037423425,0.12706333702309155,149.0,0.348993288590604,,,,,,,,,,,,,,,
moleculenet,MoleculeNet-BACE,classification,torch_mlp,conflicts,0.2,1,1332,1599,149,267.0,0.8140364789849326,0.7027334820457793,0.7027334820457793,0.7475218080888184,0.7583892617449665,0.6727272727272727,0.6379310344827587,0.7115384615384616,0.4839453379350283,0.8700300195069747,0.1968833294721488,149.0,0.348993288590604,,,,,,,,,,,,,,,
moleculenet,MoleculeNet-BACE,classification,rf,conflicts,0.5,1,1332,1998,149,666.0,0.8223632038065029,0.6761111176229653,0.6761111176229653,0.7643735130848532,0.7919463087248322,0.693069306930693,0.7142857142857143,0.6730769230769231,0.5364601129769351,0.55816779406453,0.18586421092606403,149.0,0.348993288590604,,,,,,,,,,,,,,,
moleculenet,MoleculeNet-BACE,classification,lgbm,conflicts,0.5,1,1332,1998,149,666.0,0.8134417129262489,0.68918156078538,0.68918156078538,0.7341395717684378,0.7583892617449665,0.6538461538461539,0.6538461538461539,0.6538461538461539,0.4682791435368755,0.5442650171899015,0.18069165991383762,149.0,0.348993288590604,,,,,,,,,,,,,,,
moleculenet,MoleculeNet-BACE,classification,torch_mlp,conflicts,0.5,1,1332,1998,149,666.0,0.7418715305313244,0.5988227306889665,0.5988227306889665,0.6582077716098335,0.6711409395973155,0.5663716814159292,0.5245901639344263,0.6153846153846154,0.3067178805188742,0.7191774196828776,0.2176194012168295,149.0,0.348993288590604,,,,,,,,,,,,,,,
moleculenet,MoleculeNet-BACE,classification,rf,conflicts,1.0,1,1332,2664,149,1332.0,0.46134020618556704,0.3169689833394892,0.3169689833394892,0.477498017446471,0.47651006711409394,0.390625,0.32894736842105265,0.4807692307692308,-0.04291114391862393,0.6968156442227168,0.2518306641185075,149.0,0.348993288590604,,,,,,,,,,,,,,,
moleculenet,MoleculeNet-BACE,classification,lgbm,conflicts,1.0,1,1332,2664,149,1332.0,0.5,0.348993288590604,0.348993288590604,0.5,0.348993288590604,0.5174129353233831,0.348993288590604,1.0,0.0,0.6931471805599454,0.25,149.0,0.348993288590604,,,,,,,,,,,,,,,
moleculenet,MoleculeNet-BACE,classification,torch_mlp,conflicts,1.0,1,1332,2664,149,1332.0,0.49791831879460746,0.3458639602607301,0.3458639602607301,0.5154639175257731,0.3691275167785235,0.5252525252525253,0.3561643835616438,1.0,0.10495424386860315,0.6932789325285917,0.25006587557557336,149.0,0.348993288590604,,,,,,,,,,,,,,,
moleculenet,MoleculeNet-BACE,classification,rf,cliffs,0.0,1,1332,1332,149,,0.8729183187946076,0.7594163653516087,0.7594163653516087,0.8086835844567803,0.8322147651006712,0.7524752475247525,0.7755102040816326,0.7307692307692307,0.626373000303778,0.43727365481061903,0.13505676298190167,149.0,0.348993288590604,,,,,,,,,,,,0.0,0.0,,
moleculenet,MoleculeNet-BACE,classification,lgbm,cliffs,0.0,1,1332,1332,149,,0.883624107850912,0.7943591206475977,0.7943591206475977,0.793913560666138,0.8187919463087249,0.7326732673267327,0.7551020408163265,0.7115384615384616,0.596402037861497,0.4733323766866657,0.13708266974872513,149.0,0.348993288590604,,,,,,,,,,,,0.0,0.0,,
moleculenet,MoleculeNet-BACE,classification,torch_mlp,cliffs,0.0,1,1332,1332,149,,0.8314829500396511,0.7422060421771853,0.7422060421771853,0.7437549563838224,0.7651006711409396,0.6666666666666666,0.660377358490566,0.6730769230769231,0.4853973918816689,1.245088762435137,0.2060222024197131,149.0,0.348993288590604,,,,,,,,,,,,0.0,0.0,,
moleculenet,MoleculeNet-BACE,classification,rf,cliffs,0.01,1,1332,1332,149,,0.8725218080888185,0.7589514588453579,0.7589514588453579,0.7836042823156225,0.8053691275167785,0.7184466019417476,0.7254901960784313,0.7115384615384616,0.5698127897196847,0.4332824075966566,0.13709780056976806,149.0,0.348993288590604,,,,,,,,,,,,5.0,7.0,,
moleculenet,MoleculeNet-BACE,classification,lgbm,cliffs,0.01,1,1332,1332,149,,0.8778747026169706,0.7899063795794182,0.7899063795794182,0.7739888977002378,0.7986577181208053,0.7058823529411765,0.72,0.6923076923076923,0.5531563474686261,0.47045371362864224,0.14425254840267396,149.0,0.348993288590604,,,,,,,,,,,,5.0,7.0,,
moleculenet,MoleculeNet-BACE,classification,torch_mlp,cliffs,0.01,1,1332,1332,149,,0.8265265662172878,0.7219056738481403,0.7219056738481403,0.7822164948453608,0.7919463087248322,0.7155963302752294,0.6842105263157895,0.75,0.5535649532317841,1.229921121112459,0.18993998074367893,149.0,0.348993288590604,,,,,,,,,,,,5.0,7.0,,
moleculenet,MoleculeNet-BACE,classification,rf,cliffs,0.02,1,1332,1332,149,,0.8678628072957969,0.7521616371872195,0.7521616371872195,0.7836042823156225,0.8053691275167785,0.7184466019417476,0.7254901960784313,0.7115384615384616,0.5698127897196847,0.4503892071775131,0.13782773037401017,149.0,0.348993288590604,,,,,,,,,,,,10.0,16.0,,
moleculenet,MoleculeNet-BACE,classification,lgbm,cliffs,0.02,1,1332,1332,149,,0.8850118953211736,0.797751267558786,0.797751267558786,0.7842981760507534,0.8120805369127517,0.72,0.75,0.6923076923076923,0.5799763740328459,0.45272246537272726,0.1320327381163129,149.0,0.348993288590604,,,,,,,,,,,,10.0,16.0,,
moleculenet,MoleculeNet-BACE,classification,torch_mlp,cliffs,0.02,1,1332,1332,149,,0.8128469468675654,0.7351561174400673,0.7351561174400673,0.753370340999207,0.7718120805369127,0.6792452830188679,0.6666666666666666,0.6923076923076923,0.5024751956652774,1.2896858532370317,0.2049849950736404,149.0,0.348993288590604,,,,,,,,,,,,10.0,16.0,,
moleculenet,MoleculeNet-BACE,classification,rf,cliffs,0.05,1,1332,1332,149,,0.8780729579698652,0.7394114175766865,0.7394114175766865,0.793913560666138,0.8187919463087249,0.7326732673267327,0.7551020408163265,0.7115384615384616,0.596402037861497,0.4292495007145569,0.13706187694100758,149.0,0.348993288590604,,,,,,,,,,,,25.0,35.0,,
moleculenet,MoleculeNet-BACE,classification,lgbm,cliffs,0.05,1,1332,1332,149,,0.8830293417922284,0.8187889675262002,0.8187889675262002,0.7746827914353688,0.8053691275167785,0.7070707070707071,0.7446808510638298,0.6730769230769231,0.5635078520472465,0.4535038367053024,0.14055458502582063,149.0,0.348993288590604,,,,,,,,,,,,25.0,35.0,,
moleculenet,MoleculeNet-BACE,classification,torch_mlp,cliffs,0.05,1,1332,1332,149,,0.8338620142743853,0.7255685802501556,0.7255685802501556,0.749603489294211,0.7785234899328859,0.6732673267326733,0.6938775510204082,0.6538461538461539,0.5064891505346542,1.1913663410569408,0.19166458780808732,149.0,0.348993288590604,,,,,,,,,,,,25.0,35.0,,
moleculenet,MoleculeNet-BACE,classification,rf,cliffs,0.1,1,1332,1332,149,,0.8636003172085647,0.7056238608669106,0.7056238608669106,0.7791435368754956,0.8053691275167785,0.7128712871287128,0.7346938775510204,0.6923076923076923,0.5664310754192161,0.4520943033074025,0.14277718145873808,149.0,0.348993288590604,,,,,,,,,,,,36.0,63.0,,
moleculenet,MoleculeNet-BACE,classification,lgbm,cliffs,0.1,1,1332,1332,149,,0.8616177636796194,0.7487700954877902,0.7487700954877902,0.7437549563838224,0.7651006711409396,0.6666666666666666,0.660377358490566,0.6730769230769231,0.4853973918816689,0.5063887187555707,0.15757720823290924,149.0,0.348993288590604,,,,,,,,,,,,36.0,63.0,,
moleculenet,MoleculeNet-BACE,classification,torch_mlp,cliffs,0.1,1,1332,1332,149,,0.8007533703409992,0.6996247672015706,0.6996247672015706,0.7437549563838224,0.7651006711409396,0.6666666666666666,0.660377358490566,0.6730769230769231,0.4853973918816689,1.4085680797151774,0.21235046194737692,149.0,0.348993288590604,,,,,,,,,,,,36.0,63.0,,
moleculenet,MoleculeNet-BACE,classification,rf,cliffs,0.2,1,1332,1332,149,,0.8829302141157811,0.7680303068443926,0.7680303068443926,0.7791435368754956,0.8053691275167785,0.7128712871287128,0.7346938775510204,0.6923076923076923,0.5664310754192161,0.41493911696781605,0.13432919506967597,149.0,0.348993288590604,,,,,,,,,,,,59.0,95.0,,
moleculenet,MoleculeNet-BACE,classification,lgbm,cliffs,0.2,1,1332,1332,149,,0.8758921490880254,0.8058812221895851,0.8058812221895851,0.7629857256145915,0.7785234899328859,0.6915887850467289,0.6727272727272727,0.7115384615384616,0.5195225936953711,0.44243754203771957,0.14438163606670107,149.0,0.348993288590604,,,,,,,,,,,,59.0,95.0,,
moleculenet,MoleculeNet-BACE,classification,torch_mlp,cliffs,0.2,1,1332,1332,149,,0.8423869944488501,0.7480183129879988,0.7480183129879988,0.7739888977002378,0.7986577181208053,0.7058823529411765,0.72,0.6923076923076923,0.5531563474686261,1.1652197914325564,0.18780911142534307,149.0,0.348993288590604,,,,,,,,,,,,59.0,95.0,,
